reach_id;h_hat;z0_hat;alpha_hat;alpha_tilde;beta_hat;delta_hat;offset_hat;factor_hat;dAbar;std_S;std_W;rel_std_S;rel_std_W;Wbar;Sbar;Qbar;R2;R2_2;valid;r_hat_alpha;r_hat_beta;r_hat_z0;r_hat_delta;r_hat_offset;r_hat_factor;ess_alpha;ess_beta;ess_z0;ess_delta;ess_offset;ess_factor;r2_param_hat;nse_param_hat;rmse_param_hat;nrmse_param_hat;mae_param_hat;bias_param_hat;r2_param_tilde;nse_param_tilde;rmse_param_tilde;nrmse_param_tilde;mae_param_tilde;bias_param_tilde;rel_std_Q
21602600141;6.5810684805947;176.414999710437;66.8539998597219;59.3417361932207;3.137076583895;0.45858371137781;-0.434375658307632;0.152034496702321;282.298666206865;0.0001201663408726;13.0690504503009;0.282456153555303;0.0755334404691568;173.023370432034;0.0004254336092881;754.088204672303;0.866386554621849;0.866386554621849;35;1.05;1.12;1.07;1.04;1.0;1.0;92;27;78;113;9078;2624;0.7481679020673538;0.6419898197437637;194.37425542071634;0.3214524290005253;167.8464657895941;-85.54307667144107;0.748167902067354;0.7422100619719938;164.93925768141952;0.2727733922605935;137.09042703780264;-7.984510614235168;0.5372408451667235
21602600311;21.2732461770073;307.257925405096;39.2408560535187;29.4506683241448;1.09859832123533;0.133212738816719;0.337741043734947;0.241964893714629;375.355571220598;0.0004063189107702;19.4039594493446;0.742138165112862;0.155171941286107;125.048119450716;0.0005474976626602;364.376635156975;0.218289828982898;0.218253825382538;100;1.55;1.6;1.17;1.08;1.0;1.03;7;7;19;53;6018;160;0.0045855465278164505;-0.15232050673652764;181.22231366940542;0.4291314878309601;155.7168389723498;34.23354877987012;0.004585546527816449;-0.6549019144878068;217.1756622951784;0.5142684319295162;179.84745801093774;131.05216491587095;0.3997640506909377
21602600631;4.92337225960468;431.676890240395;56.5545084554594;19.615023406789;2.34506063987154;0.496891594127808;0.647241388078664;0.347208841104203;9.52695534542503;0.0;5.77998743462056;0.0;0.150694058868158;38.355775125;0.0013377047700773;83.1296635360483;0.80952380952381;0.80952380952381;8;1.02;1.05;1.04;1.0;1.0;1.0;126;78;84;887;5932;1621;0.1362999486122283;-7.255484387502788;52.40093018512458;1.3160382545764564;49.44946821796619;-49.44946821796619;0.13629994861222838;-0.12900473382982636;19.378296544158445;0.48668181023776663;14.181534436093946;8.856475098675272;0.4580334898698389
21602601231;12.0406305804372;239.493081764766;45.0892591839984;28.3366788883053;2.39012111370861;0.395830615822352;0.243689410600686;0.112075573157099;47.8681786532687;4.16615736352151e-05;18.6273403032452;0.466918874313379;0.090728895939097;205.307692884845;8.92265785924374e-05;395.614696697825;0.533218125960062;0.534034178187404;63;1.62;2.1;1.55;1.06;1.0;1.0;7;5;7;60;8252;4079;0.0718866865190447;-0.10298213433457848;173.07615638390442;0.3786841825806029;144.89571416169292;44.734474913129716;0.07188668651904473;-1.380615729321995;254.2714808697116;0.5563365277948864;208.7260999129832;197.9258325064933;0.36057277002655597
21602601251;8.38471258898312;250.93950587367;33.6729772839903;25.3990148643366;2.211459530575;0.235492643377504;3.09828425637806;0.153142926899376;153.015901430147;0.0002416386064081;18.3910698078928;0.468587262135248;0.115765674400542;158.864619440309;0.0005156747225844;380.051884289553;0.404359762466056;0.409164155053564;93;1.88;1.93;1.3;1.37;1.0;1.02;6;6;10;9;4865;188;0.39251741380254157;-2.4237748510184383;280.30461766422246;0.6191104463840441;244.27842666172413;15.355980674407988;0.39251741380254174;-2.274121916733532;274.1101245620626;0.6054286332852847;226.42917927547043;122.83127840632469;0.33459198486528646
21602601821;14.0416072862834;202.643326966508;56.556663029883;42.9739898000832;1.4497479201114;0.105643359995691;-0.995442086038781;0.0252088912962485;62.0127860158338;3.99775074059257e-05;19.9032917194229;0.858572777605547;0.101315148010952;196.449317897372;4.65627474439825e-05;708.444660402509;0.195399221032132;0.193281402142162;79;1.28;1.36;1.37;1.06;1.0;1.0;11;9;9;52;8803;5076;0.0029357479519444606;-4.397523207082297;439.86748865774877;0.8901378699957843;386.75496699679024;-386.01588236758664;0.0029357479519444506;-0.9788951690931778;266.33975673080425;0.5389784647985646;206.62829048220385;-174.63327333576095;0.38314222670179726
21602602381;5.72049411988826;187.483216759364;70.0608155913817;64.2331069258443;3.22606952869943;0.438733638134832;-2.43449786037502;0.19612848152524;188.672738155042;5.35327913002251e-05;13.3736602143303;0.168593290587506;0.095164415369087;140.532153352298;0.0003175262260655;587.272796761711;0.845286098310292;0.845286098310292;63;1.12;1.1;1.05;1.09;1.0;1.0;24;38;63;65;8245;4879;0.4468377098013744;-0.20800994356196845;242.17021267888515;0.5422781487595452;180.61157552918124;-118.3507003690855;0.4468377098013735;0.09264317247866738;209.8816763748703;0.4699762438332207;158.25281108857794;-71.3594170221165;0.4933860319691144
21602700121;11.5827288470205;158.819983414285;59.5092480771505;47.9197585061811;2.7100245349283;0.447530115957575;6.3366850124962;0.208006150034759;327.668755676847;1.93816171102272e-05;55.9038519456768;0.7226986151518;0.245067062930616;228.116546047253;2.68183952534019e-05;408.728512066681;0.898457161615056;0.898457161615056;38;1.16;1.28;1.09;1.05;1.0;1.01;18;11;46;80;5937;617;0.508867330637231;0.4473651309693436;158.66169960603287;0.46967368619711525;124.24708270516565;-35.979457715136085;0.5088673306372304;0.47905343937892175;154.04568861025902;0.4560092737693217;112.67070943327953;36.81694879594899;0.6317963133252196
21602700241;10.1691053223083;162.262961893013;53.2322972281858;39.867833305346;2.84382274827625;0.397490386891176;1.06866632010366;0.345105439717342;184.395190537313;1.41739581389431e-05;20.7019496482861;0.598167473010864;0.116363497480228;177.907592127881;2.36956350494934e-05;525.927909665709;0.644688644688645;0.644688644688645;27;1.03;1.12;1.15;1.02;1.0;1.0;118;28;20;165;8465;5000;0.3718138927727884;0.029991022869443218;259.705143568247;0.5784508587250494;211.7846145336638;-95.03739475145134;0.37181389277278787;0.31025226265763817;218.99682401807723;0.48777971499061124;163.13553022366028;41.53988620775828;0.5873251433503502
23214100031;5.11166491171526;9.31599680636193;81.9741070333098;73.8268319592614;3.41264408715289;0.475722757083937;-0.413202962306766;0.0263391520189311;264.851040348775;2.05740330769258e-05;33.1429204445395;0.0584997129492373;0.169464775749024;195.574096729246;0.0003516945988227;514.723627349927;0.954428699858727;0.954330236739586;141;1.32;1.55;1.49;1.62;1.0;1.0;10;7;8;7;7855;5755;0.6383793063111872;0.3885509032698917;213.35524743720816;0.3788389245574856;128.49851954016572;-3.0189808558031532;0.6383793063111884;0.4629166979700756;199.96040145798096;0.355054700328939;135.84155943406438;53.254822738576806;0.48447842450777834
23214100051;5.30725515980419;15.6481250850576;79.0420211220544;75.7299723060208;3.20386218781187;0.451633250303496;-0.526815826634886;0.0325179756983944;316.142564824625;2.25825674638423e-05;29.9192154676592;0.07346801309809;0.144117306794957;207.603209725719;0.0003073795861838;455.08723150995;0.941173199888796;0.941173199888796;109;1.12;1.17;1.09;1.38;1.0;1.0;23;16;29;9;8382;5294;0.5778837847198475;0.20863970896888206;196.41004228720703;0.3716719333042956;132.13558257431464;56.29757663077097;0.5778837847198481;0.21252656919647095;195.92710290765936;0.3707580543051618;138.64560637395817;76.08188798807832;0.4178040442287016
23214201131;4.13990254914641;209.872809450854;61.1350370010247;54.9407123053303;3.01388699092697;0.495210192607174;0.688040709887615;0.301889766680767;74.2663649375347;2.55919934405226e-05;18.8047237968139;0.0191519536234308;0.290590415043974;64.71212684;0.0013362602032;193.113096899553;0.846153846153846;0.846153846153846;25;1.05;1.03;1.04;1.02;1.0;1.0;122;226;175;311;5672;3497;0.5330771811065177;0.2061148515958573;84.61415937659889;0.6233854877525424;65.91694453001263;-41.69067751172453;0.5330771811065177;0.4055554603798195;73.21833968612083;0.5394280429415573;59.393362328182775;-23.71372551206639;0.6996451840816458
