reach_id;z0_hat;k_hat;k_tilde;A0_hat;offset_hat;factor_hat;dAbar;std_S;std_W;rel_std_S;rel_std_W;Wbar;Sbar;Qbar;R2;R2_2;valid;r2_param_hat;nse_param_hat;rmse_param_hat;nrmse_param_hat;mae_param_hat;bias_param_hat;r2_param_tilde;nse_param_tilde;rmse_param_tilde;nrmse_param_tilde;mae_param_tilde;bias_param_tilde;h_hat;rel_std_Q
23214200111;49.82654955146404;27.049109099667707;27.05177666067393;40.23562491290064;-0.2873008766739763;0.0090140359567137;66.17562558090111;3.3353295241328466e-05;0.0;0.0717441066988023;0.0;87.76825641025641;0.0004648924737658;81.86669307832422;0.999984060065345;0.999984060065345;732;0.9999187043830592;0.9998306610597559;0.9555615623482402;0.011672165155541668;0.4336310074398543;0.17932622313582874;0.9999187043830581;0.9998329459803991;0.9490928858537409;0.011593150403005974;0.4330926340730663;0.1712702818580209;1.2124115807473923;0.8969598536405369
23214200131;52.41370610280977;30.549832749436614;30.54838427937453;36.53619199370236;-0.2877916854498349;0.0090835181192048;70.4516573137678;2.575208511286125e-05;1.4210854715202004e-14;0.0917789140837115;2.0571758007152275e-16;69.07943750000001;0.000280588252432;81.7825200648907;0.999942764619993;0.999942764619993;732;0.9995052404557035;0.9990834089023692;2.223764199189511;0.027191191924937696;0.8689766268611476;-0.2808992547193499;0.9995052404557033;0.9990857606026959;2.220909608012266;0.027156287263465046;0.8686447222352173;-0.27700835269538276;1.5487654963529511;0.898132532512317
23214200151;54.40463190779576;29.991219969339;29.99642945942793;28.716062517770943;-0.2797699592485408;0.0089875178222002;53.72011412232676;6.584119249648262e-05;1.4210854715202004e-14;0.0919098968482985;2.0304302924839674e-16;69.98937499999998;0.0007163667325745;81.77539258879781;0.9999485394048184;0.9999485394048184;732;0.9998406089018117;0.9998187233055016;0.9888937626780611;0.012092803609646343;0.5235483644041775;-0.09801484047680371;0.9998406089018101;0.9998165740445943;0.9947387721390636;0.012164279994851777;0.5257292990618528;-0.11223629278803898;1.1778384453368482;0.8981647639066388
23214200171;57.94757975051952;30.802237039401955;30.79359528947429;22.945787241937;-0.2787075228407244;0.0087595234179139;41.026370086073264;5.068759587318967e-05;0.0;0.0332374545438259;0.0;70.135;0.0015250143721551;81.77870342771982;0.9999758912312704;0.9999758912312704;732;0.9999013659098336;0.999853043661452;0.8902199296927137;0.01088571831515445;0.38890291052786957;-0.1007854825123187;0.9999013659098358;0.9998575742924902;0.8763898600904487;0.010716602530450323;0.3864731894085366;-0.07781370723306974;0.912128856177518;0.8979722805019854
23214200191;63.3415222848108;28.07820619841766;28.07784127047641;34.80213617381181;-0.2859297347415013;0.0088102818119179;56.72580526879312;3.995937414374253e-05;1.4210854715202004e-14;0.0572687043790934;1.6521917786297132e-16;86.01213793103446;0.0006977523688894;81.79106420765027;0.9999706059648046;0.9999706059648046;732;0.9998615149583792;0.999793737689195;1.0544322754488333;0.012891778407135675;0.4552699746805811;-0.08934492145997508;0.9998615149583809;0.99979398594103;1.0537975410736662;0.01288401797045086;0.45519963360689747;-0.08828073491895373;1.064128199161764;0.897641437337193
23214200211;66.69800540326914;30.73778283956668;30.73698364675774;31.319222182331035;-0.2817291373514845;0.0089169331830603;55.369490414650855;2.903100118178817e-05;1.4210854715202004e-14;0.0347709028745927;1.4944102025168946e-16;95.0934;0.000834922270684;81.81330204918034;0.999975126359166;0.999975126359166;732;0.9998930181544646;0.9998903618746073;0.7689663039338378;0.009399037621921066;0.3664997841646856;-0.034971233732348755;0.9998930181544646;0.9998904691297906;0.7685900853411508;0.00939443912041503;0.3662462945742223;-0.03284315078722084;0.9116165012186114;0.8976408066120052
23214200231;69.29865413517317;29.272074222199866;29.26885876182087;41.08827591499143;-0.2938456656377177;0.0090654614495007;59.661848150650826;6.549227634167532e-05;1.4210854715202004e-14;0.191456281458375;2.020124091193396e-16;70.34644444444443;0.0003420743150488;81.82925713418336;0.99996145044594;0.99996145044594;732;0.9997334175554132;0.9995865768713683;1.493780743439036;0.018254849130422128;0.611652839066035;-0.1839372672479619;0.9997334175554135;0.9995897988256389;1.4879485744335372;0.018183576712588308;0.6104463465105886;-0.17492833350616688;1.4321992370944752;0.8978026095787993
23214200251;70.1363571084864;31.25789122980576;31.263201251690383;33.28593641857238;-0.2851749881840494;0.0090712387241708;68.17824921086617;3.0302328356801454e-05;0.0;0.1071223664190983;0.0;63.56925;0.0002828758304148;81.84013985655737;0.9999367603744116;0.9999367603744116;732;0.9989433469420319;0.9977982272670024;3.449711729989133;0.04215183082574764;1.3207845747167501;-0.4605554954183685;0.9989433469420324;0.9977841094492101;3.4607538734343866;0.04228675414656072;1.320834974265244;-0.474536556719838;1.5961205398748382;0.8983181987652997
23214200271;72.08724201039959;30.433180520263534;30.43243432983056;23.88478201089833;-0.2778926264360562;0.0089423497797276;47.11705899203599;0.0001830435530784;1.4210854715202004e-14;0.1450142751986224;1.952680391855533e-16;72.77614285714287;0.001262245063996;81.8428774395004;0.9999683266459162;0.9999683266459162;732;0.9997117755631723;0.9996858403372518;1.3036425688636986;0.01592860135968915;0.5697036699368124;0.04447088186374519;0.9997117755631727;0.9996855593457914;1.304225442160217;0.015935723217018145;0.5696734152349805;0.04647649505836879;0.975619732173895;0.8986745283826058
23214200291;75.4380701707051;29.210508966200667;29.20363919439101;36.92543045533165;-0.2866509200885561;0.0090159365539458;59.60985562446447;5.461177539129474e-05;0.0;0.113166381892373;0.0;80.38439285714286;0.0004825794947057;81.83942915690868;0.9999690991669838;0.9999690991669838;732;0.9998494023696253;0.9998439389484853;0.9193186710007676;0.011233199943735934;0.42100011111872726;-0.012859419323583815;0.9998494023696264;0.9998450052032255;0.9161727613511179;0.011194759919385103;0.41697169289918445;0.006390726069898729;1.2009207589756408;0.8991998478023376
23214200311;77.4563511478545;28.737541585393373;28.73978664165491;27.27836808335922;-0.2876219224172267;0.009010726695958;55.93837173994001;0.0001150100225554;0.0;0.1364176881163758;0.0;74.91064285714286;0.0008430726553389;81.82658352849336;0.9999417167456478;0.9999417167456478;732;0.9992827733410646;0.9980977884087903;3.2132861147501375;0.03926946447215676;1.367739507110402;0.6309961926352784;0.9992827733410642;0.9981042839263612;3.2077951890909038;0.03920236004933405;1.3669250502003305;0.6246529686954079;1.1108800652264643;0.9003794347103196
23214200331;82.09377209913694;31.666326717731863;31.651711090494288;30.58016203153653;-0.2924848460412733;0.0091124903657218;53.615237494299215;7.344207369356226e-06;1.4210854715202004e-14;0.0078795404085397;1.3984698827332658e-16;101.61716666666663;0.0009320603726324;81.81110923269581;0.999985436835133;0.999985436835133;732;0.9998383787063224;0.9997384377997952;1.1923871062717477;0.014574880079919637;0.4581467022046701;-0.1524004189179649;0.9998383787063215;0.9997491950610006;1.1676100449342437;0.014272023150464856;0.45744618313346674;-0.11457007266942013;0.828554881893346;0.9011923556733885
23214200351;85.76741736590958;29.807970303233304;29.814019375873;42.81763564211664;-0.272586797773179;0.0087942135568556;63.10721246199328;6.489376664223876e-05;1.4210854715202004e-14;0.1668029570782207;1.5759013649913856e-16;90.17604166666663;0.0003890444616746;81.79188308287796;0.9999764725340698;0.9999764725340698;732;0.9998486769372866;0.9998091416188898;1.0193753575420836;0.01246303812945806;0.44577827544472276;-0.07416214938281676;0.9998486769372875;0.9998060620132728;1.027566540252432;0.012563184774841545;0.4482370513776765;-0.09077561381184888;1.1746451290871502;0.902128297638357
